geschlecht,alter,bundesland,beruf,konsumhaeufigkeit,situation_freunde_familie,situation_party,situation_zuhause_essen,situation_zuhause_entspannung,situation_oeffentliche_veranstaltungen,situation_gastro,situation_urlaub,involvement_interesse,involvement_rolle,involvement_spass,involvement_wichtigkeit,involvement_vorteilhaft,involvement_unverzichtbar,gesundheit_wichtig,umweltfreundlich_wichtig,neue_produkte_probie,bio_mehrpreis_bereit,tierfrei_wichtig,alkoholverzicht_wichtig,einfluss_geschmack,einfluss_geruch,einfluss_preis,einfluss_markenbekanntheit,einfluss_nachhaltigkeit,einfluss_herkunft,einfluss_verpackungsdesign,einfluss_verpackungsform,einfluss_aktionsangebote,einfluss_alkoholgehalt,einfluss_empfehlung,einfluss_verfuegbarkeit,praef_sorte_alkoholfrei,praef_sorte_weizen,praef_sorte_koelsch,praef_sorte_altbier,praef_sorte_pale_ale,praef_sorte_stout,praef_sorte_maerzen_export,praef_sorte_radler,praef_sorte_pils,praef_sorte_bock_schwarzrauchbier,praef_sorte_helles_lager,praef_sorte_craft_beer,praef_alkoholfrei_0,praef_alkoholfrei_0_5,praef_bier_alkohol,geschmack_rauchig,geschmack_hopfig,geschmack_suesslich_malzig,geschmack_fruchtig,geschmack_kraeuter,geschmack_gewuerze,geschmack_bitter,geschmack_saeuerlich,geschmack_zitrus
2,14,1,1,4,2,2,1,1,2,2,2,2,2,4,2,2,2,4,2,4,3,4,2,4,4,-99,3,2,2,2,2,4,4,4,-99,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,4,4,1,1,1,4
2,12,1,1,5,3,3,1,1,3,3,1,3,2,5,2,3,2,3,2,2,2,5,2,5,5,5,-99,2,2,3,3,5,4,4,4,1,1,1,-99,-99,1,1,4,1,1,1,-99,1,2,4,-99,1,3,4,1,-99,1,-99,5
1,10,1,3,3,1,1,1,1,2,2,1,2,1,4,1,3,1,4,1,4,2,1,3,5,4,3,2,-99,2,2,3,3,2,4,3,2,4,1,1,1,1,2,3,1,1,4,1,2,2,3,1,1,2,2,3,3,1,1,3
1,9,1,1,3,2,3,1,2,3,2,3,3,1,3,1,2,1,4,1,5,1,1,2,5,-99,3,3,-99,1,-99,-99,-99,3,4,-99,1,4,-99,-99,-99,-99,1,5,3,-99,3,-99,1,1,5,2,2,4,4,4,4,3,2,4
1,7,1,3,3,2,3,2,1,2,3,3,2,4,4,3,3,2,2,2,5,3,1,1,5,3,5,1,2,-99,4,3,4,3,2,5,2,5,2,2,4,2,3,1,4,1,5,2,1,2,5,1,5,5,4,2,3,2,2,3
2,6,1,3,3,3,3,1,1,2,3,2,2,2,3,2,1,2,4,2,4,1,3,1,4,4,4,-99,-99,3,3,-99,-99,1,-99,2,2,1,4,-99,-99,1,4,4,3,-99,5,-99,2,4,5,1,1,1,3,2,1,1,1,4
2,11,2,1,4,2,2,1,1,2,-99,-99,1,1,2,1,1,1,4,4,5,5,5,3,5,4,4,-99,4,4,2,2,-99,3,-99,1,4,3,1,1,1,1,2,5,1,1,3,3,4,4,3,2,1,5,4,3,2,1,1,4
1,4,1,3,2,3,2,3,2,3,3,2,4,4,5,4,3,4,3,1,4,2,1,1,4,4,2,4,1,5,3,2,3,3,5,3,1,-99,-99,-99,-99,-99,4,1,4,2,5,-99,2,2,5,2,4,4,3,2,2,3,4,2
1,10,1,1,2,3,3,1,1,2,3,3,4,4,4,3,2,4,5,4,3,4,2,1,5,2,1,2,2,5,4,2,1,2,4,3,1,2,1,1,1,2,5,1,2,2,5,2,1,1,5,1,5,5,2,1,1,3,1,2
-99,-99,-99,-99,3,2,3,2,2,3,3,2,5,5,5,5,3,4,1,3,4,3,1,1,5,1,4,4,1,1,1,4,2,3,2,2,1,3,4,2,1,2,4,5,4,4,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,11,1,1,3,2,2,1,1,2,2,2,3,1,3,1,1,1,3,3,3,4,2,2,5,3,1,1,-99,-99,2,2,4,1,2,1,3,1,1,1,2,1,3,2,1,1,5,1,3,3,3,1,3,2,3,2,3,3,1,2
1,8,1,3,3,3,3,1,1,3,-99,3,3,4,4,4,3,2,5,3,3,4,4,2,5,5,5,4,3,-99,3,4,5,1,4,5,4,4,3,1,1,1,4,3,4,1,4,1,3,3,4,1,4,3,3,3,4,3,2,3
1,11,1,5,3,3,3,1,1,2,2,3,3,3,4,3,2,2,4,3,4,2,2,2,4,4,4,3,2,3,3,2,2,2,3,3,2,4,1,1,1,1,1,3,2,1,4,1,2,3,4,1,1,1,4,1,1,2,3,4
2,5,1,4,5,2,2,1,1,1,2,2,1,1,3,1,1,1,5,3,3,3,4,4,4,4,4,3,2,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,2,1,1,1,2,1
1,8,1,3,2,2,3,1,1,2,2,2,3,2,3,2,2,2,3,3,3,4,2,2,5,2,4,3,3,4,3,2,3,3,3,4,1,5,1,2,1,1,2,2,5,1,4,1,1,1,5,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,10,1,4,4,2,2,1,1,3,2,3,3,2,4,3,3,2,4,4,4,3,2,1,5,4,4,-99,2,3,5,3,3,1,4,3,2,2,3,1,1,2,3,4,3,1,3,1,-99,-99,3,1,1,4,4,1,2,1,2,4
1,8,2,3,3,2,3,1,1,2,3,2,3,2,3,2,2,2,4,3,4,3,3,2,5,5,4,4,3,3,3,2,2,3,2,2,2,4,1,2,1,1,1,3,3,3,4,2,2,4,2,2,2,1,3,1,2,1,1,2
2,6,1,1,3,2,2,1,1,1,2,1,1,4,1,1,2,1,3,2,1,2,4,4,5,4,3,1,1,1,1,1,2,2,3,1,3,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,4,1,-99,-99,-99,-99,-99,-99,1,-99,3
2,6,1,1,3,2,3,2,1,3,3,2,3,2,4,1,4,1,3,-99,2,-99,2,-99,5,4,4,2,2,2,2,2,3,2,3,-99,1,5,-99,-99,-99,-99,2,2,3,1,3,-99,1,1,4,1,3,1,1,1,1,1,3,1
2,6,1,3,4,3,3,2,1,3,2,2,4,3,2,4,2,4,4,2,3,2,4,4,5,4,4,5,2,3,2,2,4,3,4,4,2,2,3,2,5,1,2,4,4,2,1,1,5,3,2,4,3,2,5,3,4,1,5,2
1,14,1,3,3,3,3,2,1,2,3,3,3,2,2,3,2,2,4,4,2,3,2,1,5,4,-99,-99,-99,5,-99,2,2,-99,-99,2,1,1,1,3,1,5,3,2,4,5,5,1,1,1,5,1,2,5,4,2,2,2,1,2
1,11,13,3,2,3,3,2,2,3,3,2,5,3,5,4,2,2,2,3,4,4,2,1,4,4,4,2,2,3,3,3,3,2,3,4,2,4,1,1,2,1,5,1,4,2,5,2,2,1,2,2,4,4,2,2,1,3,2,2
1,12,1,1,3,3,3,2,1,3,3,3,3,2,5,3,2,1,5,1,3,1,1,1,5,5,5,-99,-99,5,4,4,-99,3,-99,5,4,4,1,-99,1,5,4,1,5,4,4,1,2,-99,4,1,4,4,1,1,1,3,-99,1
-99,-99,-99,-99,3,2,3,2,2,2,3,2,4,3,4,2,4,4,4,4,4,4,1,2,4,2,3,2,2,2,2,4,2,4,4,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,10,1,3,2,3,3,1,1,2,3,2,4,5,4,2,2,3,4,5,5,2,2,2,4,4,4,3,2,3,3,3,4,2,4,3,4,4,3,3,4,2,3,4,2,2,5,4,4,4,3,3,4,4,4,2,4,2,2,4
1,7,1,3,3,2,3,1,2,1,3,3,3,2,5,3,2,3,5,3,5,1,1,1,5,5,3,2,1,2,5,2,5,4,2,3,3,2,1,1,1,1,1,4,1,1,4,1,3,2,4,1,1,3,4,1,1,1,3,3
1,8,1,3,3,2,3,1,1,3,2,3,4,3,5,3,3,3,4,1,2,1,1,1,5,2,3,3,-99,5,4,4,3,3,4,4,1,2,1,1,1,3,4,2,3,2,5,1,1,2,5,3,5,4,4,2,3,2,2,2
2,7,1,3,2,3,3,2,2,3,2,3,4,1,4,2,3,3,5,4,5,3,2,1,5,5,3,3,2,-99,5,2,3,2,5,5,2,4,4,-99,4,2,-99,4,5,2,5,4,3,3,4,1,5,3,5,-99,-99,3,1,3
1,7,1,3,2,3,3,2,1,3,3,3,5,4,4,3,3,4,4,4,4,4,1,1,5,-99,3,2,2,-99,1,-99,-99,2,3,4,1,5,3,5,2,4,5,2,3,4,4,2,1,1,5,4,5,5,-99,-99,-99,3,2,-99
1,6,1,3,3,2,3,1,1,2,3,2,4,2,4,3,3,2,4,1,3,4,4,1,5,5,3,3,2,3,4,4,3,4,4,4,1,4,1,1,1,1,3,3,2,1,4,1,1,1,5,1,4,4,5,3,2,2,2,2
2,6,1,3,4,2,3,1,1,2,3,2,1,1,1,1,1,1,4,1,4,2,3,3,4,4,-99,-99,-99,2,4,3,3,1,4,4,3,3,3,1,1,2,3,3,3,1,1,1,1,2,4,3,3,3,2,2,2,2,2,2
1,5,1,9,5,2,3,1,1,2,3,3,2,1,2,1,2,1,1,1,2,1,3,1,5,5,5,2,1,2,3,4,4,3,3,3,2,4,2,1,2,1,2,1,2,2,3,2,1,2,4,1,1,3,5,3,2,1,3,2
-99,-99,-99,-99,4,2,1,1,1,2,2,2,2,1,2,1,1,1,5,4,5,2,2,2,4,3,3,2,1,3,3,2,3,1,3,3,2,2,3,1,2,2,3,2,3,1,3,1,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,10,1,1,3,2,2,2,2,2,2,2,4,2,4,2,2,1,4,3,5,2,3,3,5,3,4,2,3,3,4,3,4,2,4,5,4,5,3,1,2,2,3,4,1,2,3,1,3,3,3,1,2,4,4,2,2,2,2,5
2,10,1,3,3,2,2,2,1,2,3,2,2,1,3,1,2,1,5,4,4,4,5,2,5,5,4,2,4,5,3,4,4,2,2,5,4,1,1,1,1,1,1,5,1,1,1,1,4,4,3,1,1,2,3,1,1,1,1,5
1,9,1,1,3,3,3,2,2,3,3,3,4,3,5,2,3,1,3,3,4,4,-99,2,3,4,2,1,1,5,1,1,1,1,4,1,2,3,1,1,1,1,5,1,5,1,5,1,2,3,4,1,4,3,3,2,2,4,2,2
2,7,1,1,3,2,2,2,2,2,2,2,4,2,3,4,2,2,-99,-99,4,-99,5,1,5,-99,4,3,3,3,4,3,3,-99,2,4,1,5,1,-99,1,1,5,5,4,1,5,1,-99,1,5,1,3,1,1,1,1,1,1,1
2,5,1,3,3,2,3,1,2,3,3,1,4,2,3,-99,1,1,4,1,2,2,1,1,5,5,5,5,2,2,3,2,5,3,-99,2,1,-99,1,1,1,1,1,5,1,1,1,1,1,3,3,-99,1,5,3,-99,-99,1,1,4
1,15,1,1,3,2,3,2,1,3,3,2,4,3,3,1,1,2,4,5,3,3,2,1,5,4,3,2,2,3,-99,-99,-99,3,4,5,3,3,1,1,3,3,2,2,4,2,3,3,3,3,4,1,5,2,3,-99,-99,1,1,-99
-99,10,-99,3,4,2,2,1,1,2,2,2,2,2,3,2,1,4,5,1,2,2,1,4,4,2,4,2,1,4,2,2,5,1,4,3,3,5,2,2,3,1,2,5,2,2,5,1,1,3,3,1,3,4,5,2,2,1,1,5
1,8,1,3,1,3,3,2,3,3,3,3,5,5,5,5,5,5,4,3,5,2,1,2,5,4,3,2,2,4,2,4,2,3,4,2,1,2,1,1,1,2,5,3,2,1,5,5,2,2,4,1,4,4,2,2,4,1,2,3
1,7,2,3,2,3,3,2,2,3,3,3,5,5,5,5,5,5,4,3,4,2,2,1,5,4,-99,2,-99,5,-99,-99,2,3,-99,-99,1,5,1,1,1,4,4,4,2,2,4,1,1,2,1,2,4,5,2,2,2,2,2,3
1,6,1,1,2,3,3,2,1,3,3,3,4,4,5,4,4,4,5,1,5,3,-99,1,5,3,3,1,1,1,2,2,2,3,3,2,1,5,2,2,1,2,4,3,4,2,5,2,1,1,5,3,4,3,4,3,2,2,3,4
1,-99,11,3,3,3,3,2,2,2,3,3,4,3,-99,-99,-99,4,-99,2,-99,-99,1,-99,5,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,1,5,3,-99,2,1,3,1,5,2,5,3,1,1,5,4,5,4,4,3,3,2,1,4
-99,-99,-99,-99,3,2,3,1,1,2,2,2,3,1,4,1,1,2,4,4,4,-99,5,2,5,5,5,2,2,4,2,3,3,4,2,2,1,3,-99,1,1,1,3,4,1,1,5,1,1,1,5,1,-99,-99,3,-99,1,1,-99,4
1,11,1,1,5,2,3,2,2,2,3,2,2,2,3,3,3,2,4,3,4,3,1,2,5,4,3,3,2,1,4,2,1,1,3,1,1,3,3,1,1,1,2,2,3,1,4,1,1,2,3,2,3,2,3,3,3,1,2,2
1,10,1,3,2,3,3,1,1,3,2,3,3,3,4,2,3,1,3,4,3,-99,1,1,5,-99,3,4,2,-99,3,3,4,2,3,4,1,4,4,1,1,1,2,5,3,1,5,3,1,1,5,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,8,1,3,3,2,3,1,1,2,2,2,3,2,-99,-99,3,-99,4,3,3,2,5,2,5,4,4,4,2,-99,3,2,4,2,3,4,2,4,2,1,3,3,3,2,4,1,-99,-99,3,3,3,1,4,4,4,1,-99,2,2,5
1,11,1,1,1,3,3,2,2,3,-99,-99,5,5,5,5,5,5,5,5,2,4,3,1,5,-99,3,5,2,5,4,3,3,4,5,5,1,5,1,1,1,1,1,1,1,1,5,1,1,1,4,1,2,2,4,2,1,1,3,4
1,11,7,3,3,3,3,2,1,3,3,2,4,3,4,3,-99,2,4,4,4,5,1,2,5,5,4,1,3,4,2,2,1,1,2,4,4,5,1,1,1,1,2,2,2,1,5,1,2,3,5,1,4,2,2,2,1,2,-99,1
1,5,1,1,2,3,3,3,3,2,1,1,4,4,3,3,4,3,2,1,4,1,1,2,5,2,4,3,-99,2,3,3,4,2,4,4,3,1,2,1,1,1,2,5,5,1,3,1,1,1,3,1,4,2,4,4,1,4,1,4
2,7,1,1,3,2,2,2,1,2,3,2,2,2,1,1,1,1,3,3,4,3,2,3,-99,-99,4,2,-99,3,-99,3,-99,1,2,4,1,1,3,1,1,1,1,4,2,1,1,1,1,1,3,1,3,1,1,1,1,1,2,3
2,5,1,1,3,3,3,1,1,3,3,2,3,2,3,2,3,5,2,1,3,2,1,1,-99,5,4,-99,-99,5,-99,2,-99,2,3,3,-99,5,-99,-99,-99,-99,2,-99,5,2,4,-99,-99,-99,5,-99,4,3,3,3,-99,-99,-99,-99
2,7,1,3,2,3,3,1,1,3,3,3,4,3,4,4,4,3,2,3,4,4,4,1,5,3,5,4,2,2,5,5,5,2,5,5,2,3,1,1,1,1,1,3,3,2,5,2,2,2,5,3,4,4,4,1,1,2,2,3
1,9,1,3,3,2,3,1,1,2,3,2,4,4,3,3,2,4,4,5,5,4,2,1,5,-99,2,3,3,2,2,2,4,1,-99,4,1,2,2,2,2,2,4,3,1,2,4,2,1,1,4,3,4,3,4,3,2,2,2,3
1,6,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,1,5,5,1,4,3,3,4,1,1,-99,1,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,6,1,3,3,3,2,2,3,2,2,3,3,2,4,2,2,2,4,3,4,4,3,2,5,4,3,4,2,2,4,3,4,3,4,4,4,4,3,-99,2,2,1,4,3,-99,3,-99,4,3,4,2,3,4,4,2,2,2,3,4
1,8,1,1,3,1,3,1,2,3,3,2,4,3,4,3,3,3,3,1,1,5,1,2,5,4,3,4,-99,1,1,1,-99,2,2,-99,2,4,1,1,1,1,1,3,2,1,1,1,1,2,4,3,1,4,5,2,1,1,1,4
1,9,1,3,2,2,3,1,1,3,3,2,3,1,4,3,2,1,3,3,5,4,2,2,4,3,4,-99,2,2,-99,2,5,1,-99,3,4,5,1,3,4,4,3,3,3,2,5,3,3,3,3,4,3,1,4,4,3,1,3,4
2,6,1,3,4,2,2,2,1,2,2,1,2,1,3,2,2,1,-99,-99,-99,4,4,3,5,3,4,2,2,2,2,3,1,4,3,1,5,2,3,-99,4,-99,2,5,3,2,5,3,4,4,3,2,2,1,4,1,2,1,3,4
1,9,1,3,3,2,3,1,1,2,2,1,1,1,2,1,1,1,4,2,5,1,1,1,4,3,4,2,-99,-99,2,1,4,2,-99,2,2,3,2,1,1,1,2,5,5,1,4,1,3,2,4,1,2,2,4,1,3,1,1,5
2,11,2,3,2,3,3,1,1,3,3,3,4,4,4,4,4,2,-99,-99,-99,2,2,2,5,4,5,3,3,5,3,5,4,2,4,5,1,2,1,1,1,2,2,4,1,1,5,2,1,1,5,1,3,2,3,1,1,1,2,4
2,10,10,3,4,2,2,1,1,2,2,1,2,1,4,1,1,1,4,4,4,4,5,2,5,3,3,2,3,3,4,2,2,1,3,3,3,-99,4,4,3,3,2,5,3,-99,2,-99,3,3,3,1,2,4,3,1,1,1,2,5
1,12,1,1,3,2,3,2,1,2,2,2,3,1,4,2,1,1,4,3,2,4,2,2,5,4,1,2,3,3,3,2,-99,-99,3,-99,2,3,3,1,1,1,2,5,3,1,5,2,3,3,3,2,2,2,3,2,3,2,3,4
2,5,1,4,4,2,2,1,1,2,2,2,1,1,3,1,1,1,4,4,3,4,4,3,4,4,3,3,3,3,2,3,2,4,3,1,5,3,1,1,1,1,1,5,1,1,3,1,5,1,3,2,2,2,3,2,2,2,2,3
-99,-99,-99,-99,3,3,3,2,2,2,3,2,3,3,5,3,2,2,3,2,3,2,1,2,5,5,3,4,-99,-99,4,2,3,2,3,4,1,3,1,-99,-99,1,3,2,3,1,5,1,2,2,5,-99,2,2,1,1,-99,1,-99,2
2,4,1,1,5,1,2,1,1,1,2,1,1,1,1,1,1,1,5,4,3,4,4,5,3,3,2,1,3,3,2,1,2,3,3,1,3,1,1,1,1,1,1,3,1,1,2,1,3,1,1,1,2,1,2,1,1,1,2,2
1,10,1,1,2,3,3,3,3,3,3,3,5,4,5,4,3,3,3,2,2,2,1,1,5,2,3,1,2,2,3,3,1,3,4,5,1,4,2,-99,2,1,5,2,5,2,4,3,1,1,5,2,4,4,2,2,2,3,2,3
1,10,1,3,2,3,3,1,1,3,3,3,5,4,4,2,2,3,3,2,2,2,4,1,5,-99,4,4,4,5,1,3,4,1,4,3,1,3,1,1,1,1,5,1,1,1,5,1,1,4,-99,2,3,4,3,2,3,1,3,2
-99,-99,-99,-99,2,2,2,1,2,2,3,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,6,1,1,1,3,3,1,2,3,3,3,5,5,5,5,4,5,3,4,4,3,3,1,5,5,4,3,4,5,2,4,4,2,3,5,1,3,2,1,4,2,3,3,4,1,5,2,2,1,5,1,5,2,3,1,3,4,1,3
1,12,1,1,3,2,2,2,1,2,2,2,1,1,3,2,1,1,4,3,2,3,2,2,5,4,-99,2,2,4,-99,3,-99,-99,3,4,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,4,-99,2,2,4,1,3,1,1,1,1,3,2,4
1,8,1,3,3,3,3,1,1,2,3,2,2,3,5,3,3,4,4,4,5,3,1,1,5,5,3,4,4,4,2,3,3,5,3,3,1,5,3,-99,2,3,5,3,3,1,4,3,1,1,5,3,5,2,2,2,2,4,2,2
-99,-99,-99,-99,2,3,3,2,1,3,3,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
-99,-99,-99,-99,4,2,2,2,1,1,1,1,2,1,2,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,7,1,3,2,3,3,2,1,3,3,3,5,4,5,4,3,2,4,3,5,3,1,1,5,5,5,2,2,2,3,3,5,2,3,3,1,1,-99,3,5,5,5,1,4,4,5,5,1,5,1,4,4,4,3,3,3,4,1,1
1,11,1,1,3,3,3,2,2,-99,-99,-99,4,3,4,3,3,2,4,3,2,3,4,2,4,3,2,5,2,3,4,3,3,3,3,4,2,4,4,3,3,2,4,4,3,3,3,2,2,3,3,2,4,3,2,2,3,4,3,4
2,10,1,1,4,2,2,1,1,2,2,2,1,1,2,1,2,1,4,4,3,4,2,3,4,-99,-99,3,-99,2,3,3,2,1,-99,-99,4,3,2,-99,3,-99,-99,4,2,2,2,3,4,2,2,1,1,3,3,1,1,1,1,3
2,4,1,3,2,3,3,1,1,3,3,3,4,1,2,1,2,1,5,3,4,4,5,2,5,5,3,1,3,1,5,3,3,2,5,5,1,3,3,1,1,3,-99,5,1,1,4,3,1,5,4,3,3,4,5,1,1,2,2,5
-99,-99,-99,-99,3,3,3,2,1,2,-99,2,4,-99,3,2,2,4,3,2,3,2,2,3,3,1,1,1,1,4,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
-99,-99,-99,-99,3,2,3,1,1,3,2,2,2,2,2,2,2,1,3,1,3,3,1,3,5,5,2,-99,3,2,1,2,3,4,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,12,1,3,3,2,3,1,2,3,-99,-99,4,3,4,2,4,5,3,2,3,2,1,2,4,2,5,2,2,2,2,3,5,2,3,2,1,5,2,1,-99,2,5,4,2,1,5,1,1,1,5,3,3,4,2,1,1,1,1,2
1,7,1,1,1,3,3,1,1,2,2,3,3,2,4,2,2,2,2,4,5,-99,1,2,4,3,2,2,2,4,-99,1,5,-99,2,2,1,5,1,1,1,1,1,4,3,1,4,1,1,1,4,2,4,3,3,2,2,3,3,3
1,9,1,1,2,3,3,2,2,3,3,2,5,4,5,4,3,4,4,3,2,3,3,1,5,4,4,4,2,5,1,5,4,3,3,4,1,3,2,2,2,1,5,3,3,1,5,2,1,1,5,1,4,3,2,1,1,3,2,3
1,11,1,2,2,3,3,2,2,3,3,2,5,3,5,3,5,3,1,1,1,1,1,1,5,5,3,2,2,4,2,3,3,3,3,4,1,1,5,1,1,1,1,1,5,1,5,1,1,1,5,1,5,1,1,1,1,3,3,1
1,8,1,1,1,3,3,1,1,3,3,3,5,5,5,5,1,4,2,1,2,1,1,1,5,5,3,3,1,1,1,5,1,1,1,1,1,4,1,1,1,1,2,3,5,1,4,1,1,1,5,3,3,4,2,2,5,1,3,1
2,6,1,4,3,2,2,1,-99,1,2,2,2,1,2,2,1,2,4,4,4,2,3,2,4,2,3,3,3,2,2,2,3,2,3,2,2,2,-99,-99,1,-99,1,3,3,1,-99,1,2,2,2,1,2,3,3,1,2,1,2,3
-99,-99,-99,-99,4,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,11,1,3,2,3,3,2,1,3,3,3,5,4,5,2,1,1,4,2,5,3,2,2,5,4,5,2,2,5,3,3,5,3,5,3,2,4,2,2,3,3,4,3,2,1,5,2,2,2,4,2,4,3,2,2,2,2,3,4
1,8,1,5,3,3,2,2,1,2,3,3,3,5,4,4,2,3,5,5,4,3,4,3,5,2,2,4,3,2,4,2,2,4,5,3,4,1,3,2,3,5,4,2,1,3,5,2,4,4,5,3,4,3,4,2,3,3,2,2
2,8,1,3,3,2,2,1,1,1,3,1,2,1,3,1,1,1,4,4,3,3,4,2,5,4,4,4,3,-99,4,4,4,2,4,5,3,2,3,1,4,3,2,3,5,1,5,1,2,2,4,1,2,4,4,1,3,2,1,4
1,10,1,1,1,3,3,3,3,1,3,3,5,5,5,5,5,5,2,2,2,2,2,2,4,3,4,-99,3,3,2,-99,-99,-99,2,-99,2,5,5,5,2,2,4,2,5,5,5,4,2,2,5,5,5,5,2,2,2,5,2,2
2,5,1,4,3,2,2,2,2,1,2,2,3,4,4,4,3,4,4,4,4,4,4,2,4,2,2,2,2,2,4,3,2,3,2,3,4,3,1,1,1,1,1,4,3,1,3,1,2,3,3,2,2,4,4,2,2,2,2,4
1,6,1,3,3,3,3,1,1,2,2,2,4,2,4,2,2,2,4,3,4,3,3,2,5,4,3,2,3,3,2,2,2,2,3,2,2,4,2,1,2,2,3,3,2,2,4,1,2,3,4,2,4,3,3,2,1,2,2,3
2,4,1,4,5,2,2,1,1,1,2,2,2,2,4,2,4,2,4,4,4,4,3,3,3,2,4,2,3,2,4,4,4,2,4,3,4,3,1,1,1,1,1,4,4,1,1,1,4,4,3,3,3,3,4,3,3,3,3,4
-99,-99,-99,-99,2,3,3,2,2,2,2,3,4,3,3,2,2,2,4,3,5,3,2,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,10,1,1,2,3,3,2,2,3,3,2,4,3,5,2,3,2,3,2,2,3,1,1,5,4,2,2,2,5,3,4,4,3,2,4,1,5,1,1,1,4,4,1,2,2,5,1,1,1,4,3,4,3,1,3,2,3,2,1
1,15,1,3,2,3,3,2,2,3,3,3,4,2,4,3,2,1,5,3,2,2,1,1,5,5,4,-99,-99,3,-99,-99,3,2,3,-99,2,5,2,3,1,2,5,2,5,2,5,1,2,2,5,2,5,3,2,2,2,3,2,3
1,12,1,3,3,3,3,1,1,3,3,3,5,2,4,3,2,2,4,2,5,3,1,1,5,4,3,2,2,4,-99,-99,3,-99,3,2,3,5,1,3,3,2,5,2,2,3,5,3,3,3,5,2,4,5,4,2,3,4,2,3
2,3,1,4,3,2,3,1,1,3,2,2,2,4,4,1,1,1,4,1,2,1,1,1,5,2,2,1,-99,-99,2,2,-99,3,4,-99,1,2,1,1,2,1,1,4,3,1,1,1,1,1,3,1,1,2,5,3,1,1,2,5
1,4,1,1,2,3,3,2,2,3,3,3,5,5,5,5,5,5,3,3,3,1,2,1,5,4,2,3,2,4,2,5,4,5,5,5,1,5,2,5,1,2,4,1,4,2,5,2,1,2,5,2,4,3,2,3,2,2,1,1
1,9,1,3,2,3,3,1,2,2,-99,-99,4,-99,5,3,-99,-99,4,2,3,2,1,3,-99,2,3,-99,-99,5,3,4,5,2,5,4,1,5,1,1,1,1,5,1,1,1,5,1,1,5,5,2,5,4,1,1,1,1,1,1
1,10,1,1,3,3,3,1,1,1,2,3,3,1,5,1,3,1,4,1,5,1,1,1,3,-99,-99,-99,-99,-99,3,5,5,5,3,-99,1,1,1,1,1,1,4,3,1,1,5,2,1,1,5,3,3,2,3,2,2,3,2,4
1,8,1,1,4,2,2,1,1,2,2,2,2,1,3,1,2,1,3,3,3,4,4,4,5,3,4,4,2,3,3,3,4,3,3,4,3,4,2,1,3,2,2,4,2,2,2,1,3,3,4,1,2,5,4,3,3,2,3,2
